time,mode,fused_x,fused_y,fused_z,fused_qx,fused_qy,fused_qz,fused_qw,feat_count,aft_x,aft_y,aft_z,chanR_degen,chanT_degen,bingham_l1,bingham_l2,bingham_l3,schur_t1,schur_t2,schur_t3,orig_semicircle_degen,orig_l1,orig_l2,orig_l3
1660857415.0998166,TIGHTLY_COUPLED,0.793724153638471,-0.027934044809615914,0.45267655415450037,-0.029711954392462814,0.025093849403395322,0.003201848003023031,0.999238333260722,82,1.0031196345277276,-0.03412654377326022,0.4163385508667449,1,1,0.13587812728681697,0.15572448564773286,0.7083973870654499,0.13267026830521614,0.34974781552014444,0.9274023212428946,0,0.13237912134848454,0.3497576560835149,0.9274402138369723
1660857415.2104082,TIGHTLY_COUPLED,0.9431094214416926,-0.021793588230153985,0.4521350411124315,-0.028440694804025585,0.029023995463857654,0.004916781269901823,0.9991619287324365,90,1.1240938456519234,-0.010161444103114415,0.3870042377977294,1,1,0.14482670287672603,0.15837537921449493,0.6967979179087791,0.13819295837098677,0.3385414081748739,0.9307483124925063,0,0.1382494666871574,0.33884183351671243,0.9306305909541922
1660857415.3009174,TIGHTLY_COUPLED,1.030419061284718,-0.020172906175953284,0.4602496168414509,-0.027842124957704804,0.027411599037950114,0.0032942541307679468,0.999230988413462,71,1.2314982014013292,-0.021999937889484962,0.38854187812540003,1,0,0.15317039721037554,0.1736596779017026,0.6731699248879215,0.12800423226022536,0.3912667697791588,0.9113315705000311,0,0.12803951966153698,0.3911471116674675,0.9113779778110949
1660857415.4115531,TIGHTLY_COUPLED,1.1043817413058306,-0.018118158670102587,0.4616922744775513,-0.029268131095451334,0.02673314858358712,0.00558490373546186,0.9991984408110598,100,1.3282279987113383,-0.003917043409837973,0.3935553881922613,1,1,0.13213372566552634,0.16503760856038036,0.702828665774094,0.12816537378308285,0.3522343233417026,0.9270947192294084,0,0.1281133317015092,0.3524807069672941,0.9270082661207373
1660857415.5121448,TIGHTLY_COUPLED,1.236053684247588,-0.008900612047956127,0.4518548021894742,-0.029757858213061924,0.026628356979109567,0.003945466184707044,0.9991945925472925,89,1.453276857475621,0.010339205745886138,0.3995013268982245,1,1,0.11087273894684166,0.17409232631618377,0.715034934736975,0.13013669157293462,0.36934290302660994,0.9201360016271112,0,0.13007426243214923,0.36942109148474694,0.920113440516413
1660857415.613887,TIGHTLY_COUPLED,1.372025362629906,0.0007603121771463002,0.4550257033384299,-0.030095656926067246,0.03133637218860689,0.004004613785677434,0.9990476696738115,84,1.5644368261093091,0.012675118763618834,0.37917973136785055,1,1,0.10869336883731212,0.11907339115097566,0.7722332400117119,0.13200647699933224,0.3692181688503307,0.9199196887886646,0,0.1316533395504209,0.3693147472094314,0.9199315277121746
1660857415.7043898,TIGHTLY_COUPLED,1.4446691530548825,0.008459547601663456,0.4628228066776297,-0.028492930883666754,0.028750604192339015,0.004336557284843652,0.9991710313650759,104,1.6590783633168025,0.03245149695867796,0.38244896588334854,1,1,0.12180184942264857,0.12713038206843646,0.7510677685089142,0.13602832174215013,0.36422085006837845,0.9213248439391406,0,0.13588591045890186,0.36453363864133337,0.9212221478219382
1660857415.8155627,TIGHTLY_COUPLED,1.565849964471426,0.01601113354859561,0.45580178317133035,-0.029105432369430383,0.026847660535495067,0.0036365779589111894,0.9992091133647192,99,1.7633162533622955,0.027660986581073563,0.37049607783066696,1,1,0.10951025588689582,0.12447268856609765,0.7660170555470072,0.14677654884444602,0.3565437128629276,0.9226772054880472,0,0.1467373811678821,0.3572548607490049,0.9224083181754168
1660857415.9161553,TIGHTLY_COUPLED,1.663840176356079,0.02070151285427451,0.4525211976940761,-0.03251778764821454,0.027885788386074126,0.005808835302837494,0.9990651799181959,84,1.8797740055132823,0.034992479542402484,0.3942148736751563,1,1,0.11507638461047327,0.1345223985368219,0.7504012168527052,0.15309083885537522,0.35983224125726987,0.920371638638614,0,0.15270680328528724,0.3602475981021351,0.9202729487994478
1660857416.006625,TIGHTLY_COUPLED,1.744637867066939,0.017463526515882233,0.4594177880627593,-0.02754703061391996,0.030502836115769035,0.00449156557238819,0.9991449163819828,85,1.967991591383639,0.03671224145780231,0.3522543256234014,1,1,0.13510277882966473,0.1551533825913902,0.7097438385789446,0.1609839532496433,0.35658966977910495,0.9202868977677263,0,0.1606556095938448,0.3567356836596581,0.9202876871445725
1660857416.1071634,TIGHTLY_COUPLED,1.8513858162579535,0.017522829298320566,0.46768438747994057,-0.028992104245330764,0.028291766660251124,0.005556566065509072,0.9991637295279636,90,2.067413551567458,0.03524244351074105,0.35983311757135367,1,1,0.11887938110305926,0.14677944028467238,0.7343411786122682,0.1925009317391601,0.34941737664853084,0.9169792190533077,0,0.19223676215553917,0.3494351660856131,0.917027857798592
1660857416.2178106,TIGHTLY_COUPLED,1.9349381850161866,0.019138424416717204,0.4634396115657768,-0.029340856610749415,0.026907188954238596,0.0046561666114806,0.9991963958243718,96,2.1715849461823793,0.051609402326333716,0.3646107437452006,1,1,0.1250095173433082,0.148515914441946,0.7264745682147471,0.19564919561305583,0.3440031457760727,0.9183589864274919,0,0.19534747937672892,0.34411675603538544,0.9183806512099661
1660857416.3083677,TIGHTLY_COUPLED,2.0476626924598387,0.022623887270039646,0.46051585158804764,-0.027817060157184544,0.031411834708697885,0.002414693802527189,0.9991164481972484,55,2.28725176961456,0.04293508248831096,0.33578571793617135,1,1,0.12444142976053624,0.14167596118297401,0.7338826090564894,0.20431168293150767,0.3308263763480305,0.9213092015876789,0,0.20413319932752416,0.33084789250964713,0.9213410383534613
1660857416.4200237,TIGHTLY_COUPLED,2.12417954945936,0.029590278329137347,0.4654438055142657,-0.02952154512207215,0.032020674557285696,0.004384630538139764,0.999041505538957,68,2.3751457128436892,0.0623104043930953,0.32878833273873986,1,1,0.10318325977938178,0.11560222055241819,0.7812145196682,0.20675441877977602,0.34825156674324875,0.914315840711463,0,0.20726435929980486,0.34948936705886874,0.9137278958622378
1660857416.5508907,TIGHTLY_COUPLED,2.2965245625519874,0.04015077742699359,0.4643580252276483,-0.028982215240601173,0.027097335975063842,0.003826023453648294,0.9992052477480962,99,2.578376669964122,0.06438195612451811,0.34815988524976826,1,1,0.12956589901570167,0.14717539445908462,0.7232587065252132,0.19518718114191097,0.3387663612664257,0.9204017149007168,0,0.1949331859212185,0.3387889215967636,0.9204472389169874
1660857416.6414185,TIGHTLY_COUPLED,2.4396129202373147,0.041315479779844365,0.4601945008452485,-0.02813521891400067,0.030678876317658473,0.005634771957824339,0.999117343133193,72,2.6837695979722476,0.0791964841610265,0.33723346429976864,1,1,0.11709640546679448,0.12995025285228368,0.7529533416809213,0.20650511363237903,0.3285877711015917,0.9216212425536677,0,0.2057698361494361,0.3286841265305258,0.9217513327887841
1660857416.7117927,TIGHTLY_COUPLED,2.516155140420495,0.04147027526743672,0.46764322052369117,-0.026828974113522225,0.031084496386357758,0.0044381425722070916,0.9991467675586662,81,2.6837695979722476,0.0791964841610265,0.33723346429976864,1,1,0.11152500462401493,0.1406294884328472,0.7478455069431376,0.1753353828416882,0.34207679514938194,0.9231689822259446,0,0.1748208097528141,0.3422624636063418,0.9231977526421346
1660857416.8124332,TIGHTLY_COUPLED,2.590275075026594,0.04518256729368093,0.46895875438294826,-0.028922396358791087,0.028997345985913407,0.005636325610801789,0.9991450749256824,94,2.7772534503014876,0.06677381071990511,0.34351975387687106,1,1,0.09724908092796049,0.11066318778748008,0.7920877312845589,0.1788165300878938,0.34289258613011303,0.9221980931146673,0,0.1780483590974005,0.3428929350074397,0.9223465817927158
1660857416.9230292,TIGHTLY_COUPLED,2.7174193944590033,0.048593590861841146,0.46094035352458296,-0.02990959619746771,0.027598398761262657,0.00439954451324447,0.9991618429709949,82,2.8708837587957947,0.08438667833693926,0.3293007978201744,1,1,0.10629366649278461,0.15468302005818657,0.7390233134490292,0.15405516091741614,0.3420085566474478,0.9269828232360288,0,0.15365835438947678,0.3420160252715289,0.9270459258223309
1660857417.023651,TIGHTLY_COUPLED,2.814927893880147,0.05457903476482645,0.46121928490946396,-0.03158858737451042,0.033585747285436215,0.003424149337902308,0.9989306452042973,86,2.987105849088161,0.09353946592401562,0.3491201387580619,1,1,0.09214813178410736,0.1196582467870516,0.7881936214288412,0.19146572546746649,0.3013550723317333,0.9340910000375513,0,0.19126603034622094,0.30146729521464755,0.9340956993539596
1660857417.124229,TIGHTLY_COUPLED,2.8902074082381315,0.05944501285096641,0.46755088522556126,-0.03116505769569456,0.033022775235782696,0.0052016980721624655,0.9989550429482386,74,3.0892773835585,0.08719057331303173,0.3237163585144033,1,1,0.10409502918173501,0.12359468919876104,0.7723102816195038,0.1418282226185358,0.29183302468261757,0.9458954704265486,0,0.14219173180340255,0.29269121915093493,0.9455756773726197
1660857417.2147396,TIGHTLY_COUPLED,2.995132447168038,0.06477538784625793,0.4665647105224075,-0.02886874975358715,0.029092951982005354,0.0036321213847312827,0.9991531429800359,92,3.169766657269695,0.10800413137332932,0.31885267547109225,1,1,0.09216672409923322,0.12216558558001447,0.7856676903207525,0.13397977775673095,0.3157295069890813,0.9393424815096402,0,0.13433059592418892,0.31685048555952633,0.938914831493967
1660857417.3153703,TIGHTLY_COUPLED,3.086263070389787,0.06835369358062228,0.46113367555462575,-0.02923856737969722,0.028149655815402613,0.0048551187688363785,0.9991642161710945,88,3.272007441953846,0.10400460519795417,0.3176418982386383,1,1,0.13385577323709769,0.1571534857171272,0.7089907410457748,0.14414602305034774,0.32767933186265513,0.9337281079140825,0,0.14539162530456579,0.3304581549909687,0.9325549222921199
1660857417.415899,TIGHTLY_COUPLED,3.1816894535254097,0.06973365811495118,0.4606588239516202,-0.03007975503745771,0.03219911498272388,0.006200800794594229,0.9990094971524153,83,3.384843393903357,0.12078856784011544,0.32191002352243303,1,1,0.09968180805110584,0.13615422725776424,0.7641639646911293,0.1428597678436937,0.326823292172391,0.9342256806710282,0,0.14280663056689882,0.32690295403091324,0.9342059328178086
1660857417.5164852,TIGHTLY_COUPLED,3.293762959261101,0.06732320124341973,0.47195144536347466,-0.027660303352910642,0.029892522769138518,0.004896870476224981,0.9991583284747522,75,3.470804534228199,0.11147791698686652,0.2912313385218377,1,1,0.09616142899976718,0.10581789492034516,0.7980206760798874,0.1526149364143656,0.29327794198827856,0.9437673070870589,0,0.1534902295634458,0.29515206117133225,0.9430408316795592
1660857417.617024,TIGHTLY_COUPLED,3.363959421910796,0.0670553200864626,0.47401108309439716,-0.028551634994917217,0.02889305383635526,0.006415723935422755,0.9991540592248579,92,3.5601894128944043,0.11371534334805536,0.3007014004348317,1,1,0.10656697564482816,0.134960046340232,0.7584729780149392,0.14504209223964945,0.3263894592788981,0.9340410656659447,0,0.145271874612672,0.32730943567186593,0.9336833594783003
1660857417.717511,TIGHTLY_COUPLED,3.4568424662235677,0.06974403415152469,0.469069402212944,-0.02917333622952993,0.02747588537311883,0.004926254087840491,0.9991845296024474,92,3.667293458093393,0.1279500614541859,0.30627006073717983,1,1,0.09092793445837567,0.1009704624484043,0.8081016030932204,0.15701599560863042,0.31927647405817194,0.9345632724626044,0,0.15696609400528458,0.31944002169416497,0.9345157665190864
1660857417.8180027,TIGHTLY_COUPLED,3.5985595348147164,0.07748869054593074,0.46781949886459623,-0.030822105041350658,0.031898617144066936,0.004354673908272747,0.999006262683207,75,3.7769946085114667,0.11699883836569283,0.2933327666785952,1,1,0.1029801297757171,0.11076534323137732,0.7862545269929055,0.12525364922679433,0.28770481302975703,0.949493266913928,0,0.1252686274707395,0.2877304377943256,0.9494835259962559
1660857417.9200041,TIGHTLY_COUPLED,3.670925836242208,0.08128416248210789,0.472163370395093,-0.03026982101815043,0.0301796445224117,0.005515711950952522,0.9990708202693662,90,3.866069265602366,0.1392628648380979,0.2878079182003735,1,1,0.0914568401388364,0.11443068723844078,0.7941124726227216,0.1344364916098713,0.31184552919061553,0.9405738650672013,0,0.134103780483454,0.31196571760432523,0.9405815047616363
1660857418.0205655,TIGHTLY_COUPLED,3.7493945876050443,0.08439867256854798,0.469278884050028,-0.029137093842557835,0.029461343755549103,0.004076607537540558,0.9991328441491214,96,3.9488060757222714,0.1352348523869943,0.28631408324414814,1,1,0.0864122641144407,0.11431630851184453,0.7992714273737147,0.1235026361028667,0.32712278804207645,0.9368766089615119,0,0.12331136926371979,0.32700989549380427,0.9369412118481275
1660857418.1211395,TIGHTLY_COUPLED,3.89530860759423,0.08898158115052976,0.46133160824729913,-0.03164959498876825,0.028174159422798124,0.005407503211982695,0.9990872228123419,74,4.071021426977348,0.13591735910336886,0.30715978350222445,1,1,0.08261225824451074,0.1315165769367193,0.7858711648187694,0.17279112796571588,0.2666201104919054,0.9481861329810828,1,0.1721345680372497,0.26650235656340965,0.9483386443843669
1660857418.2322917,TIGHTLY_COUPLED,4.0665817058436495,0.08938454607490018,0.4730464459778293,-0.02853818684550515,0.02942207782099762,0.005195007429004596,0.999146097988717,59,4.171603595548841,0.15290966414312854,0.302327807738589,1,1,0.0968767704076346,0.1509132500935312,0.752209979498834,0.1901491459467821,0.2463285888143175,0.9503502136730735,1,0.190315559591798,0.2475225784791663,0.950006610987674
1660857418.3344605,TIGHTLY_COUPLED,4.215699992544664,0.10019304398111072,0.4656323759670891,-0.030353914850127558,0.026474619520870223,0.006199912911674839,0.9991693026981884,65,4.272081979722574,0.14156345280085855,0.26712306858923446,1,1,0.05932681655000064,0.12528256707913785,0.8153906163708613,0.15798414786197332,0.2473012301273624,0.9559723377806595,1,0.15718132786237393,0.24743642489111786,0.9560696866905274
1660857418.4249892,TIGHTLY_COUPLED,4.334067553449265,0.1112883493970795,0.462672578376555,-0.03221174886412661,0.032837788108152216,0.003385696180252695,0.998935743663552,57,4.391959135912077,0.1777277398767084,0.2677260430932797,1,1,0.09942744607983756,0.10799076147225521,0.7925817924479073,0.14811026650719078,0.29191659030274714,0.9449063727487433,0,0.14917909265310292,0.29406562653275403,0.9440715044990479
1660857418.526771,TIGHTLY_COUPLED,4.436336582648489,0.12082398598748738,0.4686736483883816,-0.0320254891072704,0.03165482124391698,0.005655641359192482,0.9989696462156755,69,4.533398876077481,0.171473730117463,0.25684457584691117,1,1,0.07927254113268246,0.1199532166074024,0.8007742422599144,0.15153518422267231,0.25008802460910995,0.9562913091154358,1,0.15128328057366525,0.2501683624687738,0.9563101795121507
1660857418.6235642,TIGHTLY_COUPLED,4.600433934798315,0.12701154432235284,0.46630358291426427,-0.027345303479796537,0.02710558797072844,0.0048836939989750595,0.9992465516634438,92,4.634417643720165,0.194700231836261,0.24380366569672152,1,1,0.08913411299803202,0.12166714441792997,0.7891987425840374,0.14554549832719088,0.24749548663478535,0.9578948230427495,1,0.14560873001209762,0.2479498187663812,0.957767709373198
1660857418.7241662,TIGHTLY_COUPLED,4.739904890727096,0.1313667360727031,0.46493481984411705,-0.029149675169198,0.0333548941109177,0.007939482256736588,0.9989868428051867,72,4.776703432867022,0.1775947949571558,0.2608926783760821,1,1,0.08559726811823092,0.13984259802271265,0.7745601338590562,0.14058304579485179,0.25579752000387884,0.9564538859740744,1,0.142349213974682,0.25904087275095955,0.955319071057001
1660857418.8261335,TIGHTLY_COUPLED,4.855265558630754,0.13027014931852557,0.4765888935313587,-0.027628831548350632,0.0328585164914739,0.005747912552160046,0.9990615231618847,72,4.945202675235202,0.2097698477509124,0.24726866018073523,1,1,0.08463210338917057,0.1466804942762142,0.7686874023346152,0.15833414011146923,0.23490343849096376,0.9590363260379053,1,0.1601032061692514,0.23754825739405327,0.9580906996643767
1660857418.9266899,TIGHTLY_COUPLED,5.026215062523852,0.1309964863515625,0.4815615762888838,-0.030460387589801116,0.026308007005181818,0.006947867788455554,0.9991655421843212,83,5.062694248400489,0.1926178005024032,0.23448060317372707,1,1,0.10125833889485393,0.11408584548901966,0.7846558156161263,0.15837321681617697,0.2265983374361245,0.9610260754352509,1,0.1595967330260118,0.22836203793014326,0.9604059883402518
1660857419.037302,TIGHTLY_COUPLED,5.173552644475922,0.13436182966115123,0.4743357597466701,-0.027216368337526293,0.029947807083667198,0.002358821682066105,0.9991780792759957,66,5.216486599166805,0.22837777239321683,0.2476538074482587,1,1,0.08634169559762234,0.1370741188492979,0.7765841855530793,0.14070911573526643,0.22337153375159596,0.9645237698773728,1,0.1412029486645426,0.22427641678597499,0.9642415756241184
1660857419.1294186,TIGHTLY_COUPLED,5.296875312632726,0.1399178478372103,0.47847440967209254,-0.02921720697299142,0.03272303714493056,0.004710610160034152,0.9990262097706092,78,5.385918594161951,0.21193920946592928,0.24126292399318125,1,1,0.10572067092424904,0.12731500235372195,0.7669643267220287,0.10926321481501361,0.23608450530691164,0.9655701197956983,1,0.10929181584941428,0.23660191983011697,0.9654402262807578
1660857419.2401335,TIGHTLY_COUPLED,5.468517529496266,0.1461866707728316,0.4838836064265394,-0.026928243899705977,0.027787342031251428,0.004317332925553115,0.9992417595055394,56,5.513299985720129,0.2318452685942793,0.22025229392350767,1,1,0.09906338080680173,0.16257253747866898,0.7383640817145296,0.1238297332384182,0.23033955311643756,0.9651994029402536,1,0.12578596336516837,0.2341815124052867,0.9640212189925433
1660857419.3406827,TIGHTLY_COUPLED,5.611399321258262,0.15072039107263663,0.47672563729537265,-0.03178448032294921,0.029425386011252882,0.006974022340118384,0.9990371647146509,68,5.687168454052162,0.21996341050990484,0.19097757119617684,1,1,0.10645770484622943,0.1263794526624776,0.7671628424912931,0.13309500064146082,0.26356690364194046,0.9554152019456513,1,0.13326921673616413,0.2643621347517052,0.9551711771091349
1660857419.4312055,TIGHTLY_COUPLED,5.743566598361649,0.15054268056378578,0.47702257332916365,-0.027593094346752955,0.03211695084920394,0.00731092639745097,0.9990764099745987,61,5.83807959623088,0.23358665991851996,0.2344422985432439,1,1,0.10472163345343424,0.13443775288260087,0.760840613663965,0.13019637069571993,0.2688453500729912,0.9543432730426685,1,0.13064443827002054,0.2702226582648321,0.9538929424780322
1660857419.5317388,TIGHTLY_COUPLED,5.8727149327506485,0.1494563063482855,0.4858324735369759,-0.027974680000052887,0.02861798962162749,0.0067453445987318535,0.9991761247523658,56,5.976302081581569,0.22318826847969386,0.20423840861727732,1,1,0.11064047599431667,0.12078935503150036,0.7685701689741822,0.1312228356184303,0.27913601401977073,0.9512432144774611,0,0.1311854758642672,0.27971589030408484,0.9510780155348241
1660857419.6322904,TIGHTLY_COUPLED,6.0735123968489635,0.15235158572592114,0.47670877809567447,-0.029077110027227293,0.03179970364802968,0.004094965102714449,0.9990628267437287,73,6.1401002307220605,0.24430393025788436,0.16667516768819085,1,1,0.08848877438246017,0.12384165193440909,0.7876695736831296,0.13141910532405843,0.2920062596870846,0.9473443740580206,0,0.1315295891437438,0.29226340555909025,0.9472497394830366
1660857419.7428482,TIGHTLY_COUPLED,6.207264017622237,0.15766248965649163,0.47493497617856306,-0.03216421597331586,0.03453584667295389,0.004278641648376804,0.9988765848347076,74,6.290534401422879,0.2460217580353808,0.2234155537891812,1,1,0.09101833349883545,0.09959324679364433,0.8093884197075196,0.1360096161884013,0.27718280781031823,0.9511419848575038,0,0.13566513578450498,0.27706371638421257,0.9512258764331111
1660857419.8333592,TIGHTLY_COUPLED,6.319020423801965,0.15969652822345073,0.4813826631966586,-0.029721600637409636,0.030931724995918456,0.0060576408239977515,0.9990611391861735,74,6.424525958620293,0.24723827764473746,0.1961676299940787,1,1,0.10863032099515012,0.1269301951976631,0.7644394838071873,0.13420285448705535,0.27995887943854575,0.9505854089302234,0,0.13409363223889878,0.2802435525408029,0.9505169378039979
1660857419.934403,TIGHTLY_COUPLED,6.515606821840732,0.1603715223755737,0.4734613683823715,-0.025693007971090708,0.029722350836380883,0.005833686053381942,0.9992108983138581,80,6.579992072723433,0.24204533171530992,0.14188791271918283,1,1,0.11478286017556032,0.11869493200946411,0.766522207814976,0.1478373957386178,0.2802975268252858,0.9484605426040935,0,0.1474004968637822,0.2802730228970591,0.9485357801160981
1660857420.044997,TIGHTLY_COUPLED,6.769795719012287,0.15834462931219337,0.4844213804945653,-0.026399140921566176,0.03238147141541686,0.005711933472293785,0.9991105541848629,74,6.712225397905428,0.24912701702241194,0.20507419559950565,1,1,0.10571049846912206,0.13521328669925842,0.7590762148316197,0.16030167226362568,0.26299832579038945,0.9513859650535829,1,0.15955708892283757,0.2630890742243625,0.9514860347888652
